,jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
1136,JNR1011MG,USR1217,awareness,2/23/2022,successful,post_demo_followup
1137,JNR1011MG,USR1217,consideration,2/24/2022,successful,interested_for_conversion
1138,JNR1011MG,USR1217,consideration,2/24/2022,successful,followup_for_conversion
1139,JNR1011MG,USR1218,lead,2/19/2022,unsuccessful,lead_introduction
1140,JNR1011MG,USR1218,lead,2/19/2022,successful,lead_introduction
1141,JNR1011MG,USR1218,lead,2/21/2022,successful,demo_schedule
1142,JNR1011MG,USR1218,lead,2/22/2022,successful,demo_not_attended
1143,JNR1011MG,USR1218,awareness,2/22/2022,successful,post_demo_followup
1144,JNR1011MG,USR1219,lead,2/20/2022,successful,lead_introduction
1145,JNR1011MG,USR1219,lead,2/21/2022,successful,demo_schedule
1146,JNR1011MG,USR1219,lead,2/22/2022,successful,demo_not_attended
1147,JNR1011MG,USR1220,lead,2/21/2022,unsuccessful,lead_introduction
1148,JNR1011MG,USR1220,lead,2/22/2022,successful,lead_introduction
1149,JNR1011MG,USR1220,lead,2/23/2022,successful,demo_schedule
1150,JNR1011MG,USR1220,lead,2/23/2022,successful,demo_not_attended
1151,JNR1012MG,USR1221,lead,1/1/2022,successful,lead_introduction
1152,JNR1012MG,USR1221,lead,1/3/2022,successful,demo_schedule
1153,JNR1012MG,USR1221,lead,1/3/2022,unsuccessful,demo_not_attended
1154,JNR1012MG,USR1221,lead,1/3/2022,successful,demo_not_attended
1155,JNR1012MG,USR1222,lead,1/1/2022,successful,lead_introduction
1156,JNR1012MG,USR1222,lead,1/1/2022,successful,demo_schedule
1157,JNR1012MG,USR1222,lead,1/7/2022,unsuccessful,demo_not_attended
1158,JNR1012MG,USR1222,lead,1/7/2022,successful,demo_not_attended
1159,JNR1012MG,USR1222,awareness,1/7/2022,successful,post_demo_followup
1160,JNR1012MG,USR1222,consideration,1/8/2022,successful,interested_for_conversion
1161,JNR1012MG,USR1222,consideration,1/8/2022,unsuccessful,followup_for_conversion
1162,JNR1012MG,USR1222,consideration,1/8/2022,successful,followup_for_conversion
1163,JNR1012MG,USR1222,conversion,1/9/2022,successful,successful_conversion
1164,JNR1012MG,USR1223,lead,1/1/2022,unsuccessful,lead_introduction
1165,JNR1012MG,USR1223,lead,1/1/2022,successful,lead_introduction
1166,JNR1012MG,USR1223,lead,1/3/2022,successful,demo_schedule
1167,JNR1012MG,USR1223,lead,1/4/2022,successful,demo_not_attended
1168,JNR1012MG,USR1223,awareness,1/4/2022,successful,post_demo_followup
1169,JNR1012MG,USR1223,consideration,1/5/2022,successful,interested_for_conversion
1170,JNR1012MG,USR1223,consideration,1/5/2022,successful,followup_for_conversion
1171,JNR1012MG,USR1223,conversion,1/6/2022,successful,successful_conversion
1172,JNR1012MG,USR1224,lead,1/2/2022,successful,lead_introduction
1173,JNR1012MG,USR1224,lead,1/3/2022,successful,demo_schedule
1174,JNR1012MG,USR1224,lead,1/3/2022,successful,demo_not_attended
1175,JNR1012MG,USR1225,lead,1/3/2022,unsuccessful,lead_introduction
1176,JNR1012MG,USR1225,lead,1/4/2022,successful,lead_introduction
1177,JNR1012MG,USR1225,lead,1/5/2022,successful,demo_schedule
1178,JNR1012MG,USR1225,lead,1/6/2022,successful,demo_not_attended
1179,JNR1012MG,USR1225,awareness,1/6/2022,successful,post_demo_followup
1180,JNR1012MG,USR1225,consideration,1/6/2022,successful,interested_for_conversion
1181,JNR1012MG,USR1225,awareness,1/6/2022,successful,followup_for_consideration
1182,JNR1012MG,USR1226,lead,1/8/2022,successful,lead_introduction
1183,JNR1012MG,USR1226,lead,1/10/2022,successful,demo_schedule
1184,JNR1012MG,USR1226,lead,1/10/2022,unsuccessful,demo_not_attended
1185,JNR1012MG,USR1226,lead,1/10/2022,successful,demo_not_attended
1186,JNR1012MG,USR1227,lead,1/8/2022,successful,lead_introduction
1187,JNR1012MG,USR1227,lead,1/8/2022,successful,demo_schedule
1188,JNR1012MG,USR1227,lead,1/10/2022,successful,demo_not_attended
1189,JNR1012MG,USR1227,awareness,1/10/2022,successful,post_demo_followup
1190,JNR1012MG,USR1227,consideration,1/11/2022,successful,interested_for_conversion
1191,JNR1012MG,USR1227,consideration,1/11/2022,successful,followup_for_conversion
1192,JNR1012MG,USR1228,lead,1/9/2022,unsuccessful,lead_introduction
1193,JNR1012MG,USR1228,lead,1/9/2022,successful,lead_introduction
1194,JNR1012MG,USR1228,lead,1/11/2022,successful,demo_schedule
1195,JNR1012MG,USR1228,lead,1/11/2022,successful,demo_not_attended
1196,JNR1012MG,USR1229,lead,1/8/2022,successful,lead_introduction
1197,JNR1012MG,USR1229,lead,1/9/2022,successful,demo_schedule
1198,JNR1012MG,USR1229,lead,1/9/2022,successful,demo_not_attended
1199,JNR1012MG,USR1230,lead,1/8/2022,unsuccessful,lead_introduction
1200,JNR1012MG,USR1230,lead,1/9/2022,successful,lead_introduction
1201,JNR1012MG,USR1230,lead,1/10/2022,successful,demo_schedule
1202,JNR1012MG,USR1230,lead,1/14/2022,successful,demo_not_attended
1203,JNR1012MG,USR1230,awareness,1/14/2022,successful,post_demo_followup
1204,JNR1012MG,USR1231,lead,1/17/2022,successful,lead_introduction
1205,JNR1012MG,USR1231,lead,1/19/2022,successful,demo_schedule
1206,JNR1012MG,USR1231,lead,1/20/2022,unsuccessful,demo_not_attended
1207,JNR1012MG,USR1231,lead,1/20/2022,successful,demo_not_attended
1208,JNR1012MG,USR1231,awareness,1/20/2022,successful,post_demo_followup
1209,JNR1012MG,USR1231,consideration,1/21/2022,successful,interested_for_conversion
1210,JNR1012MG,USR1231,consideration,1/21/2022,successful,followup_for_conversion
1211,JNR1012MG,USR1232,lead,1/18/2022,successful,lead_introduction
1212,JNR1012MG,USR1232,lead,1/20/2022,successful,demo_schedule
1213,JNR1012MG,USR1232,lead,1/21/2022,successful,demo_not_attended
1214,JNR1012MG,USR1232,awareness,1/21/2022,successful,post_demo_followup
1215,JNR1012MG,USR1232,awareness,1/22/2022,successful,followup_for_consideration
1216,JNR1012MG,USR1232,consideration,1/22/2022,successful,interested_for_conversion
1217,JNR1012MG,USR1232,consideration,1/23/2022,successful,followup_for_conversion
1218,JNR1012MG,USR1232,conversion,1/23/2022,successful,successful_conversion
1219,JNR1012MG,USR1233,lead,1/19/2022,unsuccessful,lead_introduction
1220,JNR1012MG,USR1233,lead,1/20/2022,successful,lead_introduction
1221,JNR1012MG,USR1233,lead,1/21/2022,unsuccessful,demo_schedule
1222,JNR1012MG,USR1233,lead,1/21/2022,successful,demo_schedule
1223,JNR1012MG,USR1233,lead,1/22/2022,successful,demo_not_attended
1224,JNR1012MG,USR1233,awareness,1/22/2022,successful,post_demo_followup
1225,JNR1012MG,USR1233,consideration,1/22/2022,successful,interested_for_conversion
1226,JNR1012MG,USR1233,consideration,1/22/2022,successful,followup_for_conversion
1227,JNR1012MG,USR1233,conversion,1/23/2022,successful,successful_conversion
1228,JNR1012MG,USR1234,lead,1/17/2022,successful,lead_introduction
1229,JNR1012MG,USR1234,lead,1/19/2022,successful,demo_schedule
1230,JNR1012MG,USR1234,lead,1/19/2022,successful,demo_not_attended
1231,JNR1012MG,USR1235,lead,1/15/2022,unsuccessful,lead_introduction
1232,JNR1012MG,USR1235,lead,1/16/2022,successful,lead_introduction
1233,JNR1012MG,USR1235,lead,1/18/2022,successful,demo_schedule
1234,JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
1235,JNR1012MG,USR1235,awareness,1/18/2022,successful,post_demo_followup
1236,JNR1012MG,USR1236,lead,2/19/2022,successful,lead_introduction
1237,JNR1012MG,USR1236,lead,2/20/2022,successful,demo_schedule
1238,JNR1012MG,USR1236,lead,2/20/2022,unsuccessful,demo_not_attended
1239,JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
1240,JNR1012MG,USR1237,lead,2/19/2022,successful,lead_introduction
1241,JNR1012MG,USR1237,lead,2/20/2022,successful,demo_schedule
1242,JNR1012MG,USR1237,lead,2/23/2022,unsuccessful,demo_not_attended
1243,JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
1244,JNR1012MG,USR1237,awareness,2/23/2022,successful,post_demo_followup
1245,JNR1012MG,USR1237,consideration,2/23/2022,successful,interested_for_conversion
1246,JNR1012MG,USR1237,consideration,2/23/2022,unsuccessful,followup_for_conversion
1247,JNR1012MG,USR1237,consideration,2/23/2022,successful,followup_for_conversion
1248,JNR1012MG,USR1238,lead,2/19/2022,unsuccessful,lead_introduction
1249,JNR1012MG,USR1238,lead,2/19/2022,successful,lead_introduction
1250,JNR1012MG,USR1238,lead,2/21/2022,successful,demo_schedule
1251,JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
1252,JNR1012MG,USR1238,awareness,2/22/2022,successful,post_demo_followup
1253,JNR1012MG,USR1239,lead,2/19/2022,successful,lead_introduction
1254,JNR1012MG,USR1239,lead,2/19/2022,successful,demo_schedule
1255,JNR1012MG,USR1239,lead,2/19/2022,successful,demo_not_attended
1256,JNR1012MG,USR1240,lead,2/19/2022,unsuccessful,lead_introduction
1257,JNR1012MG,USR1240,lead,2/20/2022,successful,lead_introduction
1258,JNR1012MG,USR1240,lead,2/22/2022,successful,demo_schedule
1259,JNR1012MG,USR1240,lead,2/22/2022,successful,demo_not_attended
1260,JNR1013MG,USR1241,lead,1/1/2022,successful,lead_introduction
1261,JNR1013MG,USR1241,lead,1/2/2022,successful,demo_schedule
1262,JNR1013MG,USR1241,lead,1/2/2022,unsuccessful,demo_not_attended
1263,JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
1264,JNR1013MG,USR1242,lead,1/1/2022,successful,lead_introduction
1265,JNR1013MG,USR1242,lead,1/2/2022,successful,demo_schedule
1266,JNR1013MG,USR1242,lead,1/5/2022,unsuccessful,demo_not_attended
1267,JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
1268,JNR1013MG,USR1242,awareness,1/5/2022,successful,post_demo_followup
1269,JNR1013MG,USR1242,consideration,1/5/2022,successful,interested_for_conversion
1270,JNR1013MG,USR1242,consideration,1/5/2022,successful,followup_for_conversion
1271,JNR1013MG,USR1243,lead,1/1/2022,unsuccessful,lead_introduction
1272,JNR1013MG,USR1243,lead,1/1/2022,successful,lead_introduction
1273,JNR1013MG,USR1243,lead,1/3/2022,successful,demo_schedule
1274,JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
1275,JNR1013MG,USR1243,awareness,1/5/2022,successful,post_demo_followup
1276,JNR1013MG,USR1244,lead,1/1/2022,successful,lead_introduction
1277,JNR1013MG,USR1244,lead,1/1/2022,successful,demo_schedule
1278,JNR1013MG,USR1244,lead,1/1/2022,successful,demo_not_attended
1279,JNR1013MG,USR1245,lead,1/1/2022,unsuccessful,lead_introduction
1280,JNR1013MG,USR1245,lead,1/2/2022,successful,lead_introduction
1281,JNR1013MG,USR1245,lead,1/4/2022,successful,demo_schedule
1282,JNR1013MG,USR1245,lead,1/4/2022,successful,demo_not_attended
1283,JNR1013MG,USR1246,lead,1/8/2022,successful,lead_introduction
1284,JNR1013MG,USR1246,lead,1/9/2022,successful,demo_schedule
1285,JNR1013MG,USR1246,lead,1/9/2022,unsuccessful,demo_not_attended
1286,JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
1287,JNR1013MG,USR1247,lead,1/8/2022,successful,lead_introduction
1288,JNR1013MG,USR1247,lead,1/9/2022,successful,demo_schedule
1289,JNR1013MG,USR1247,lead,1/10/2022,successful,demo_not_attended
1290,JNR1013MG,USR1247,awareness,1/10/2022,successful,post_demo_followup
1291,JNR1013MG,USR1247,consideration,1/10/2022,successful,interested_for_conversion
1292,JNR1013MG,USR1247,consideration,1/10/2022,successful,followup_for_conversion
1293,JNR1013MG,USR1248,lead,1/8/2022,unsuccessful,lead_introduction
1294,JNR1013MG,USR1248,lead,1/8/2022,successful,lead_introduction
1295,JNR1013MG,USR1248,lead,1/10/2022,successful,demo_schedule
1296,JNR1013MG,USR1248,lead,1/10/2022,successful,demo_not_attended
1297,JNR1013MG,USR1249,lead,1/8/2022,successful,lead_introduction
1298,JNR1013MG,USR1249,lead,1/10/2022,successful,demo_schedule
1299,JNR1013MG,USR1249,lead,1/10/2022,successful,demo_not_attended
1300,JNR1013MG,USR1250,lead,1/8/2022,unsuccessful,lead_introduction
1301,JNR1013MG,USR1250,lead,1/9/2022,successful,lead_introduction
1302,JNR1013MG,USR1250,lead,1/10/2022,successful,demo_schedule
1303,JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
1304,JNR1013MG,USR1250,awareness,1/14/2022,successful,post_demo_followup
1305,JNR1013MG,USR1251,lead,1/15/2022,successful,lead_introduction
1306,JNR1013MG,USR1251,lead,1/16/2022,successful,demo_schedule
1307,JNR1013MG,USR1251,lead,1/20/2022,unsuccessful,demo_not_attended
1308,JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
1309,JNR1013MG,USR1251,awareness,1/20/2022,successful,post_demo_followup
1310,JNR1013MG,USR1251,consideration,1/20/2022,successful,interested_for_conversion
1311,JNR1013MG,USR1251,consideration,1/20/2022,successful,followup_for_conversion
1312,JNR1013MG,USR1252,lead,1/15/2022,successful,lead_introduction
1313,JNR1013MG,USR1252,lead,1/17/2022,successful,demo_schedule
1314,JNR1013MG,USR1252,lead,1/17/2022,successful,demo_not_attended
1315,JNR1013MG,USR1252,awareness,1/17/2022,successful,post_demo_followup
1316,JNR1013MG,USR1252,consideration,1/17/2022,unsuccessful,interested_for_conversion
1317,JNR1013MG,USR1252,consideration,1/17/2022,successful,followup_for_conversion
1318,JNR1013MG,USR1252,consideration,1/17/2022,successful,interested_for_conversion
1319,JNR1013MG,USR1252,conversion,1/18/2022,successful,successful_conversion
1320,JNR1013MG,USR1253,lead,1/17/2022,unsuccessful,lead_introduction
1321,JNR1013MG,USR1253,lead,1/18/2022,successful,lead_introduction
1322,JNR1013MG,USR1253,lead,1/20/2022,unsuccessful,demo_schedule
1323,JNR1013MG,USR1253,lead,1/19/2022,successful,demo_schedule
1324,JNR1013MG,USR1253,lead,1/19/2022,successful,demo_not_attended
1325,JNR1013MG,USR1253,awareness,1/19/2022,successful,post_demo_followup
1326,JNR1013MG,USR1253,consideration,1/19/2022,unsuccessful,interested_for_conversion
1327,JNR1013MG,USR1253,consideration,1/19/2022,successful,followup_for_conversion
1328,JNR1013MG,USR1253,consideration,1/19/2022,successful,interested_for_conversion
1329,JNR1013MG,USR1253,conversion,1/20/2022,successful,successful_conversion
1330,JNR1013MG,USR1254,lead,1/17/2022,successful,lead_introduction
1331,JNR1013MG,USR1254,lead,1/18/2022,successful,demo_schedule
1332,JNR1013MG,USR1254,lead,1/18/2022,successful,demo_not_attended
1333,JNR1013MG,USR1255,lead,1/15/2022,unsuccessful,lead_introduction
1334,JNR1013MG,USR1255,lead,1/16/2022,successful,lead_introduction
1335,JNR1013MG,USR1255,lead,1/18/2022,successful,demo_schedule
1336,JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
1337,JNR1013MG,USR1255,awareness,1/18/2022,successful,post_demo_followup
1338,JNR1013MG,USR1256,lead,2/21/2022,successful,lead_introduction
1339,JNR1013MG,USR1256,lead,2/21/2022,successful,demo_schedule
1340,JNR1013MG,USR1256,lead,2/21/2022,unsuccessful,demo_not_attended
1341,JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
1342,JNR1013MG,USR1257,lead,2/22/2022,successful,lead_introduction
1343,JNR1013MG,USR1257,lead,2/24/2022,successful,demo_schedule
1344,JNR1013MG,USR1257,lead,2/25/2022,unsuccessful,demo_not_attended
1345,JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
1346,JNR1013MG,USR1257,awareness,2/25/2022,successful,post_demo_followup
1347,JNR1013MG,USR1257,consideration,2/25/2022,unsuccessful,interested_for_conversion
1348,JNR1013MG,USR1257,consideration,2/25/2022,successful,followup_for_conversion
1349,JNR1013MG,USR1257,consideration,2/25/2022,successful,interested_for_conversion
1350,JNR1013MG,USR1258,lead,2/23/2022,unsuccessful,lead_introduction
1351,JNR1013MG,USR1258,lead,2/24/2022,successful,lead_introduction
1352,JNR1013MG,USR1258,lead,2/25/2022,successful,demo_schedule
1353,JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
1354,JNR1013MG,USR1258,awareness,2/26/2022,successful,post_demo_followup
1355,JNR1013MG,USR1259,lead,2/25/2022,successful,lead_introduction
1356,JNR1013MG,USR1259,lead,2/26/2022,successful,demo_schedule
1357,JNR1013MG,USR1259,lead,2/26/2022,successful,demo_not_attended
1358,JNR1013MG,USR1260,lead,2/26/2022,unsuccessful,lead_introduction
1359,JNR1013MG,USR1260,lead,2/27/2022,successful,lead_introduction
1360,JNR1013MG,USR1260,lead,3/1/2022,successful,demo_schedule
1361,JNR1014MG,USR1261,lead,1/5/2022,successful,lead_introduction
1362,JNR1014MG,USR1261,lead,1/5/2022,successful,demo_schedule
1363,JNR1014MG,USR1261,lead,1/5/2022,unsuccessful,demo_not_attended
1364,JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
1365,JNR1014MG,USR1262,lead,1/6/2022,successful,lead_introduction
1366,JNR1014MG,USR1262,lead,1/6/2022,successful,demo_schedule
1367,JNR1014MG,USR1262,lead,1/7/2022,unsuccessful,demo_not_attended
1368,JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
1369,JNR1014MG,USR1262,awareness,1/7/2022,successful,post_demo_followup
1370,JNR1014MG,USR1262,consideration,1/7/2022,successful,interested_for_conversion
1371,JNR1014MG,USR1262,consideration,1/7/2022,successful,followup_for_conversion
1372,JNR1014MG,USR1262,conversion,1/8/2022,successful,successful_conversion
1373,JNR1014MG,USR1263,lead,1/7/2022,unsuccessful,lead_introduction
1374,JNR1014MG,USR1263,lead,1/8/2022,successful,lead_introduction
1375,JNR1014MG,USR1263,lead,1/8/2022,successful,demo_schedule
1376,JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
1377,JNR1014MG,USR1263,awareness,1/9/2022,successful,post_demo_followup
1378,JNR1014MG,USR1263,consideration,1/9/2022,successful,interested_for_conversion
1379,JNR1014MG,USR1263,consideration,1/9/2022,successful,followup_for_conversion
1380,JNR1014MG,USR1263,conversion,1/10/2022,successful,successful_conversion
1381,JNR1014MG,USR1264,lead,1/5/2022,successful,lead_introduction
1382,JNR1014MG,USR1264,lead,1/5/2022,successful,demo_schedule
1383,JNR1014MG,USR1264,lead,1/5/2022,successful,demo_not_attended
1384,JNR1014MG,USR1265,lead,1/6/2022,unsuccessful,lead_introduction
1385,JNR1014MG,USR1265,lead,1/7/2022,successful,lead_introduction
1386,JNR1014MG,USR1265,lead,1/7/2022,successful,demo_schedule
1387,JNR1014MG,USR1265,lead,1/8/2022,successful,demo_not_attended
1388,JNR1014MG,USR1265,awareness,1/8/2022,successful,post_demo_followup
1389,JNR1014MG,USR1265,consideration,1/8/2022,successful,interested_for_conversion
1390,JNR1014MG,USR1265,awareness,1/8/2022,successful,followup_for_consideration
1391,JNR1014MG,USR1266,lead,1/15/2022,successful,lead_introduction
1392,JNR1014MG,USR1266,lead,1/15/2022,successful,demo_schedule
1393,JNR1014MG,USR1266,lead,1/15/2022,unsuccessful,demo_not_attended
1394,JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
1395,JNR1014MG,USR1267,lead,1/13/2022,successful,lead_introduction
1396,JNR1014MG,USR1267,lead,1/13/2022,successful,demo_schedule
1397,JNR1014MG,USR1267,lead,1/14/2022,successful,demo_not_attended
1398,JNR1014MG,USR1267,awareness,1/14/2022,successful,post_demo_followup
1399,JNR1014MG,USR1267,consideration,1/14/2022,successful,interested_for_conversion
1400,JNR1014MG,USR1267,consideration,1/14/2022,successful,followup_for_conversion
1401,JNR1014MG,USR1268,lead,1/14/2022,unsuccessful,lead_introduction
1402,JNR1014MG,USR1268,lead,1/15/2022,successful,lead_introduction
1403,JNR1014MG,USR1268,lead,1/15/2022,successful,demo_schedule
1404,JNR1014MG,USR1268,lead,1/15/2022,successful,demo_not_attended
1405,JNR1014MG,USR1269,lead,1/16/2022,successful,lead_introduction
1406,JNR1014MG,USR1269,lead,1/16/2022,successful,demo_schedule
1407,JNR1014MG,USR1269,lead,1/16/2022,successful,demo_not_attended
1408,JNR1014MG,USR1270,lead,1/8/2022,unsuccessful,lead_introduction
1409,JNR1014MG,USR1270,lead,1/8/2022,successful,lead_introduction
1410,JNR1014MG,USR1270,lead,1/8/2022,successful,demo_schedule
1411,JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
1412,JNR1014MG,USR1270,awareness,1/14/2022,successful,post_demo_followup
1413,JNR1014MG,USR1271,lead,1/15/2022,successful,lead_introduction
1414,JNR1014MG,USR1271,lead,1/15/2022,successful,demo_schedule
1415,JNR1014MG,USR1271,lead,1/20/2022,unsuccessful,demo_not_attended
1416,JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
1417,JNR1014MG,USR1271,awareness,1/20/2022,successful,post_demo_followup
1418,JNR1014MG,USR1271,consideration,1/20/2022,unsuccessful,interested_for_conversion
1419,JNR1014MG,USR1271,consideration,1/20/2022,successful,interested_for_conversion
1420,JNR1014MG,USR1272,lead,1/15/2022,successful,lead_introduction
1421,JNR1014MG,USR1272,lead,1/17/2022,successful,demo_schedule
1422,JNR1014MG,USR1272,lead,1/17/2022,successful,demo_not_attended
1423,JNR1014MG,USR1272,awareness,1/17/2022,successful,post_demo_followup
1424,JNR1014MG,USR1272,consideration,1/17/2022,successful,interested_for_conversion
1425,JNR1014MG,USR1272,consideration,1/17/2022,successful,followup_for_conversion
1426,JNR1014MG,USR1272,conversion,1/18/2022,successful,successful_conversion
1427,JNR1014MG,USR1273,lead,1/17/2022,unsuccessful,lead_introduction
1428,JNR1014MG,USR1273,lead,1/18/2022,successful,lead_introduction
1429,JNR1014MG,USR1273,lead,1/19/2022,unsuccessful,demo_schedule
1430,JNR1014MG,USR1273,lead,1/19/2022,successful,demo_schedule
1431,JNR1014MG,USR1273,lead,1/19/2022,successful,demo_not_attended
1432,JNR1014MG,USR1273,awareness,1/19/2022,successful,post_demo_followup
1433,JNR1014MG,USR1273,consideration,1/19/2022,successful,interested_for_conversion
1434,JNR1014MG,USR1273,consideration,1/19/2022,successful,followup_for_conversion
1435,JNR1014MG,USR1273,conversion,1/20/2022,successful,successful_conversion
1436,JNR1014MG,USR1274,lead,1/17/2022,successful,lead_introduction
1437,JNR1014MG,USR1274,lead,1/19/2022,successful,demo_schedule
1438,JNR1014MG,USR1274,lead,1/19/2022,successful,demo_not_attended
1439,JNR1014MG,USR1275,lead,1/15/2022,unsuccessful,lead_introduction
1440,JNR1014MG,USR1275,lead,1/16/2022,successful,lead_introduction
1441,JNR1014MG,USR1275,lead,1/18/2022,successful,demo_schedule
1442,JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
1443,JNR1014MG,USR1275,awareness,1/18/2022,successful,post_demo_followup
1444,JNR1014MG,USR1277,lead,2/19/2022,successful,lead_introduction
1445,JNR1014MG,USR1277,lead,2/20/2022,successful,demo_schedule
1446,JNR1014MG,USR1277,lead,2/23/2022,unsuccessful,demo_not_attended
1447,JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
1448,JNR1014MG,USR1277,awareness,2/23/2022,successful,post_demo_followup
1449,JNR1014MG,USR1277,consideration,2/23/2022,successful,interested_for_conversion
1450,JNR1014MG,USR1277,consideration,2/23/2022,successful,followup_for_conversion
1451,JNR1014MG,USR1278,lead,2/19/2022,unsuccessful,lead_introduction
1452,JNR1014MG,USR1278,lead,2/19/2022,successful,lead_introduction
1453,JNR1014MG,USR1278,lead,2/20/2022,successful,demo_schedule
1454,JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
1455,JNR1014MG,USR1278,awareness,2/22/2022,successful,post_demo_followup
1456,JNR1014MG,USR1279,lead,2/19/2022,successful,lead_introduction
1457,JNR1014MG,USR1279,lead,2/21/2022,successful,demo_schedule
1458,JNR1014MG,USR1279,lead,2/21/2022,successful,demo_not_attended
1459,JNR1014MG,USR1280,lead,2/19/2022,unsuccessful,lead_introduction
1460,JNR1014MG,USR1280,lead,2/20/2022,successful,lead_introduction
1461,JNR1014MG,USR1280,lead,2/22/2022,successful,demo_schedule
1462,JNR1014MG,USR1280,lead,2/22/2022,successful,demo_not_attended
1463,JNR1015MG,USR1281,lead,1/3/2022,successful,lead_introduction
1464,JNR1015MG,USR1281,lead,1/4/2022,successful,demo_schedule
1465,JNR1015MG,USR1281,lead,1/4/2022,unsuccessful,demo_not_attended
1466,JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
1467,JNR1015MG,USR1282,lead,1/4/2022,successful,lead_introduction
1468,JNR1015MG,USR1282,lead,1/5/2022,successful,demo_schedule
1469,JNR1015MG,USR1282,lead,1/5/2022,unsuccessful,demo_not_attended
1470,JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
1471,JNR1015MG,USR1282,awareness,1/5/2022,successful,post_demo_followup
1472,JNR1015MG,USR1282,consideration,1/5/2022,successful,interested_for_conversion
1473,JNR1015MG,USR1282,consideration,1/5/2022,successful,followup_for_conversion
1474,JNR1015MG,USR1283,lead,1/5/2022,unsuccessful,lead_introduction
1475,JNR1015MG,USR1283,lead,1/6/2022,successful,lead_introduction
1476,JNR1015MG,USR1283,lead,1/8/2022,successful,demo_schedule
1477,JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
1478,JNR1015MG,USR1283,awareness,1/9/2022,successful,post_demo_followup
1479,JNR1015MG,USR1284,lead,1/7/2022,successful,lead_introduction
1480,JNR1015MG,USR1284,lead,1/7/2022,successful,demo_schedule
1481,JNR1015MG,USR1284,lead,1/7/2022,successful,demo_not_attended
1482,JNR1015MG,USR1285,lead,1/1/2022,unsuccessful,lead_introduction
1483,JNR1015MG,USR1285,lead,1/2/2022,successful,lead_introduction
1484,JNR1015MG,USR1285,lead,1/4/2022,successful,demo_schedule
1485,JNR1015MG,USR1285,lead,1/4/2022,successful,demo_not_attended
1486,JNR1015MG,USR1286,lead,1/8/2022,successful,lead_introduction
1487,JNR1015MG,USR1286,lead,1/9/2022,successful,demo_schedule
1488,JNR1015MG,USR1286,lead,1/9/2022,unsuccessful,demo_not_attended
1489,JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
1490,JNR1015MG,USR1287,lead,1/8/2022,successful,lead_introduction
1491,JNR1015MG,USR1287,lead,1/9/2022,successful,demo_schedule
1492,JNR1015MG,USR1287,lead,1/10/2022,successful,demo_not_attended
1493,JNR1015MG,USR1287,awareness,1/10/2022,successful,post_demo_followup
1494,JNR1015MG,USR1287,consideration,1/10/2022,successful,interested_for_conversion
1495,JNR1015MG,USR1287,consideration,1/10/2022,successful,followup_for_conversion
1496,JNR1015MG,USR1288,lead,1/8/2022,unsuccessful,lead_introduction
1497,JNR1015MG,USR1288,lead,1/8/2022,successful,lead_introduction
1498,JNR1015MG,USR1288,lead,1/10/2022,successful,demo_schedule
1499,JNR1015MG,USR1288,lead,1/10/2022,successful,demo_not_attended
1500,JNR1015MG,USR1289,lead,1/8/2022,successful,lead_introduction
1501,JNR1015MG,USR1289,lead,1/8/2022,successful,demo_schedule
1502,JNR1015MG,USR1289,lead,1/8/2022,successful,demo_not_attended
1503,JNR1015MG,USR1290,lead,1/8/2022,unsuccessful,lead_introduction
1504,JNR1015MG,USR1290,lead,1/9/2022,successful,lead_introduction
1505,JNR1015MG,USR1290,lead,1/11/2022,successful,demo_schedule
1506,JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
